scaling_factor	Tardiness	makespan	# late jobs	# large set-ups	delta makespan
503.421	109160	23059	45	159	8039
503.521	105567	22570	42	159	6937
503.621	70466	23383	32	157	9527
503.721	60930	25202	37	159	13805
503.821	86671	25771	38	162	12141
503.921	141663	20906	49	158	6500
504.021	92322	24272	43	161	14582
504.121	75345	23794	49	161	14381
504.221	97031	24786	47	162	13176
504.321	90054	22805	44	161	11847
504.421	165875	18791	51	160	1558
504.521	48174	23451	34	163	11536
504.621	108073	23208	34	161	7989
504.721	77583	23934	36	158	13336
504.821	82033	23616	48	159	9303
504.921	115013	23402	43	159	9003
505.021	83082	23873	44	160	10782
505.121	100232	25013	56	161	11037
505.221	73912	22308	45	161	8701
505.321	52487	26682	34	161	15248
505.421	56607	22229	34	159	9639
505.521	81046	24947	49	156	14703
505.621	83597	20557	36	159	4642
505.721	67301	22683	35	155	9950
505.821	98460	25035	44	162	12668
505.921	91902	23152	42	158	7706
506.021	94701	22080	35	157	9447
506.121	91283	23289	47	161	9410
506.221	61570	22220	43	158	8002
506.321	117274	25520	37	162	10528
506.421	56546	25239	47	159	15455
506.521	52243	24638	40	157	13946
506.621	85349	24080	47	155	10930
506.721	96931	21650	47	161	8709
506.821	59469	25240	39	161	10103
506.921	103657	25770	45	159	12568
507.021	54347	26566	43	160	14237
507.121	88533	23924	39	160	11811
507.221	82333	23773	38	159	12435
507.321	80961	23500	47	163	9295
507.421	84001	25538	38	156	12806
507.521	148262	20979	48	157	5988
507.621	111122	25621	55	157	14592
507.721	182711	23983	41	160	11144
507.821	91474	22650	42	161	10196
507.921	89744	22455	40	156	7796
508.021	101361	21199	42	160	6253
508.121	57480	22907	46	161	10963
508.221	68076	23404	39	158	13509
508.321	119576	24104	43	160	13599
508.421	116725	21946	42	156	7104
508.521	41441	24159	37	162	9481
508.621	78741	22989	41	156	9552
508.721	132160	23322	42	158	9213
508.821	110703	23348	42	160	13669
508.921	97466	23137	32	155	10705
509.021	58756	24811	35	164	14938
509.121	118494	22971	42	158	9605
509.221	43737	25656	28	161	14518
509.321	69558	23205	36	163	8635
509.421	70822	24578	48	157	14158
509.521	141257	24007	37	162	12974
509.621	92646	24418	47	158	11583
509.721	74380	23206	42	159	11359
509.821	149020	22822	51	159	8702
509.921	74934	25885	41	160	14209
510.021	73857	26869	36	162	13492
510.121	55591	21917	34	161	7218
510.221	67874	24559	39	160	9898
510.321	111275	25469	46	160	12218
510.421	125874	26435	39	159	15012
510.521	60469	26100	41	159	12101
510.621	109267	20569	40	159	4398
510.721	99080	21677	46	163	8661
510.821	105958	24930	37	156	14166
510.921	102399	20074	47	162	2849
511.021	117207	21114	41	161	7637
511.121	138930	19834	55	160	4401
511.221	60111	21871	35	161	5747
511.321	85231	24825	34	159	11510
511.421	126407	21042	45	159	6071
511.521	78072	23439	41	151	11338
511.621	52564	23212	35	161	7821
511.721	58837	27128	43	157	13428
511.821	110274	21493	40	157	6220
511.921	66426	23636	32	158	13062
512.021	67463	25184	37	161	9415
512.121	116771	21220	42	160	5769
512.221	65549	24966	36	158	12684
512.321	120306	23154	50	160	10110
512.421	74087	23523	39	155	11613
512.521	104080	22224	36	157	7701
512.621	71800	24072	45	156	10646
512.721	68986	26087	54	162	15521
512.821	162627	23567	43	160	9096
512.921	65071	25192	43	159	12336
513.021	48090	23814	34	158	11726
513.121	79155	22959	38	161	9712
513.221	116456	24602	36	157	12766
513.321	175070	24616	45	156	10720
513.421	90638	23251	49	155	8532
513.521	75843	21074	44	159	4956
513.621	103091	23627	46	163	12870
513.721	66151	24478	42	163	10562
513.821	94484	24419	42	161	9572
513.921	84449	23677	42	159	9544
514.021	52879	25648	33	157	11111
514.121	78830	24587	47	162	15199
514.221	98465	24540	41	160	10358
514.32	81483	25431	32	161	10133
514.42	90953	24248	37	154	12489
514.52	94288	22204	37	161	9214
514.62	61106	24653	36	162	13623
514.72	99745	22330	40	157	8297
514.82	81955	19835	40	162	5330
514.92	88397	24518	41	156	9956
515.02	99165	24352	41	164	9740
515.12	131727	23323	41	159	12700
515.22	91364	24519	45	156	8921
515.32	89623	19715	40	161	3540
515.42	74460	24536	38	160	8955
515.52	162405	26966	38	160	13790
515.62	87479	23505	53	160	11696
515.72	127098	24779	45	160	17393
515.82	46882	25930	42	160	12587
515.92	95337	23717	43	157	12686
516.02	110817	20939	42	155	6918
516.12	131605	20063	38	160	3673
516.22	118034	25062	46	163	10376
516.32	83370	22396	38	160	9234
516.42	134422	22889	35	152	11949
516.52	121534	22619	44	157	10052
516.62	87739	21369	47	159	6232
516.72	82138	25715	41	157	11605
516.82	72879	25320	40	159	12599
516.92	75477	21978	40	160	9044
517.02	74513	21333	33	163	8139
517.12	137849	23701	46	161	9631
517.22	67172	23780	50	162	12909
517.32	105000	23666	45	162	8670
517.42	85127	22540	55	159	9444
517.52	106122	24593	45	159	10745
517.62	91301	21649	42	158	6322
517.72	109968	21804	39	164	7924
517.82	91656	24633	47	157	11880
517.92	49906	21891	38	160	6086
518.02	115045	23470	43	160	11528
518.12	58490	25304	36	161	11353
518.22	56934	24859	39	155	11692
518.32	51001	23867	40	158	10471
518.419	50248	27218	36	160	13854
518.519	74624	24405	39	160	12562
518.619	134696	25410	51	161	12612
518.719	76589	23743	39	157	8762
518.819	47980	20877	31	160	5076
518.919	147296	23288	38	161	11393
519.019	112304	22052	40	158	8820
519.119	156096	24210	49	159	13604
519.219	108603	26336	41	162	11438
519.319	133199	24091	37	157	8683
519.419	140889	23004	40	157	11866
519.519	97935	23165	44	157	12559
519.619	127285	22977	51	156	10949
519.719	50944	21238	34	159	5845
519.819	91549	25834	45	154	15023
519.919	73182	23471	38	159	9891
520.019	122966	24404	36	161	10436
520.119	89747	22417	41	156	9418
520.219	73246	20463	37	157	7333
520.319	74941	23902	36	154	14134
520.419	80206	25796	54	162	13032
520.519	54778	24829	37	157	11585
520.619	96614	24043	48	159	9399
520.719	118611	21667	49	162	6511
520.819	117496	21035	36	159	5010
520.919	125272	22332	50	161	8316
521.019	67588	20251	41	161	3340
521.119	81368	24517	39	162	12239
521.219	51430	23119	35	159	9617
521.319	85951	21525	41	156	6643
521.419	119784	24268	44	156	8447
521.519	57777	19722	35	164	3307
521.619	77508	21811	43	161	9484
521.719	82702	25216	39	157	13030
521.819	67070	23494	44	163	7761
521.919	83727	22301	38	159	10076
522.019	110081	23792	36	157	9494
522.119	100821	24092	43	161	9259
522.219	70833	25209	35	162	12311
522.319	87371	22241	47	160	9161
522.419	102137	20473	37	160	5236
522.518	130628	26525	39	158	13859
522.618	146191	22264	44	161	8216
522.718	140872	21770	42	160	8210
522.818	70044	22306	39	160	8374
522.918	49885	21052	37	157	6031
523.018	106198	23388	38	162	9725
523.118	107521	24024	40	161	10739
523.218	76978	23250	43	160	12452
523.318	79175	25579	36	160	14311
523.418	90149	24491	48	156	10770
523.518	56312	25800	36	160	14925
523.618	100201	23914	37	160	10967
523.718	88004	22309	46	161	8909
523.818	68990	25526	40	161	14303
523.918	56888	22484	37	159	6898
524.018	117469	24686	45	162	11756
524.118	46762	27948	46	159	16523
524.218	111028	26444	40	161	12213
524.318	80157	21087	42	163	7824
524.418	57842	20816	30	158	5724
524.518	79482	20959	36	159	6008
524.618	76945	24937	48	157	11817
524.718	57810	24350	34	160	13406
524.818	91490	24481	38	155	13585
524.918	43413	22377	30	158	7312
525.018	53135	27898	45	156	14545
525.118	107508	23445	33	160	10305
525.218	108658	20656	43	159	5191
525.318	125481	19325	44	154	2284
525.418	73022	22827	42	159	10786
525.518	107582	21323	39	156	5138
525.618	96877	23833	42	155	10398
525.718	47343	23516	32	160	11158
525.818	52937	26459	37	158	12518
525.918	99336	22114	39	156	6351
526.018	52119	24545	36	159	9157
526.118	73174	24739	47	158	15046
526.218	63623	24410	35	156	10686
526.318	96599	22030	33	159	8613
526.418	72545	25669	38	158	12186
526.518	72337	22849	40	157	8175
526.617	51801	24327	31	158	12680
526.717	107181	23548	37	161	9541
526.817	148866	22901	40	160	10257
526.917	56947	26114	31	161	12062
527.017	128945	19472	40	161	3772
527.117	132185	22405	43	159	10528
527.217	82001	24304	38	154	12440
527.317	89420	23396	46	158	10141
527.417	74287	23646	42	160	9716
527.517	75472	19784	42	161	5425
527.617	95352	24114	39	160	16360
527.717	80671	22504	42	155	7004
527.817	72111	22927	38	156	10643
527.917	132326	23662	38	159	10383
528.017	90534	23965	44	157	13380
528.117	46627	25936	36	157	13127
528.217	75343	22583	39	153	7975
528.317	104416	26646	44	157	13303
528.417	76348	20817	48	155	8440
528.517	55548	25069	34	162	12757
528.617	72083	24602	47	155	12039
528.717	67024	23630	37	161	10516
528.817	134098	22726	44	164	6425
528.917	92612	23806	47	158	14492
529.017	99694	24402	40	161	10113
529.117	70670	21609	41	160	7424
529.217	68492	27373	35	161	16267
529.317	164185	24470	42	161	10024
529.417	70921	23944	32	161	12028
529.517	97387	22953	46	160	6593
529.617	158446	21486	50	159	6306
529.717	85682	23590	38	158	9270
529.817	63468	21489	41	154	6762
529.917	77055	23932	46	162	10599
530.017	88732	21034	38	159	7096
530.117	120141	21683	44	152	8771
530.217	90222	23313	46	158	9868
530.317	106298	25753	33	159	12034
530.417	100801	22240	36	162	8082
530.517	79541	24424	37	157	9435
530.617	137052	25206	34	158	11653
530.716	124928	20601	43	163	9214
530.816	115149	23844	43	160	11708
530.916	103743	21532	41	163	7078
531.016	90975	21533	37	162	7001
531.116	79360	23418	42	158	12504
531.216	109292	24001	43	161	12050
531.316	92772	22601	43	158	9329
531.416	109228	23936	39	157	12655
531.516	61499	23908	37	161	8773
531.616	70341	24496	44	160	10515
531.716	98696	21905	42	159	9472
531.816	146933	22830	41	161	9809
531.916	137090	21904	45	161	7179
532.016	82804	24071	41	162	14747
532.116	146650	26552	45	157	14338
532.216	88345	20464	41	163	6493
532.316	89054	21078	30	159	5184
532.416	120824	21921	48	160	9436
532.516	93448	24286	34	160	12019
532.616	77978	27400	45	161	13601
532.716	112368	24310	42	159	12807
532.816	96140	26108	45	159	14504
532.916	42756	23582	29	160	8858
533.016	85557	21192	34	158	7794
533.116	150208	22533	35	159	10132
533.216	86619	23866	47	163	8797
533.316	105601	23871	36	163	13563
533.416	55713	25926	39	154	13102
533.516	76434	21540	42	159	7712
533.616	120183	24557	40	162	14486
533.716	88074	25281	36	158	13613
533.816	120359	25427	40	159	11770
533.916	68506	24024	47	159	11338
534.016	100455	22126	36	160	7829
534.116	97388	26411	38	161	16698
534.216	98104	22313	41	156	7113
534.316	64628	21874	41	156	9449
534.416	116556	23639	49	162	10678
534.516	93089	26708	34	161	15172
534.616	51349	23357	32	160	10930
534.716	64255	23811	38	161	9677
534.815	101947	25862	46	161	12886
534.915	82653	26746	45	157	17015
535.015	154964	21397	50	156	6214
535.115	48517	27458	38	159	15981
535.215	73882	27114	42	161	13093
535.315	149744	22631	44	146	7899
535.415	176199	23674	46	165	11748
535.515	94743	21258	35	160	4979
535.615	97962	26787	34	158	12584
535.715	109059	24435	40	164	9324
535.815	86351	19661	37	162	4282
535.915	83899	26198	43	160	12905
536.015	68248	25420	37	160	11320
536.115	80376	25215	47	158	13922
536.215	74070	23770	40	157	10884
536.315	78447	24906	40	158	13082
536.415	72011	21370	44	156	8123
536.515	108898	22784	36	160	8540
536.615	100864	24898	45	162	11813
536.715	72449	25145	41	161	11346
536.815	82677	24060	35	159	9502
536.915	58646	24082	36	162	10274
537.015	58523	21724	34	162	6796
537.115	66264	25945	37	157	14551
537.215	82172	24262	48	153	12877
537.315	114792	22699	36	159	10162
537.415	54545	25143	37	164	14714
537.515	100353	22644	42	159	7136
537.615	100547	23531	42	161	7998
537.715	65128	23535	32	161	9022
537.815	77184	23628	41	161	8517
537.915	81567	22052	43	161	8298
538.015	54341	24077	39	162	10503
538.115	94252	24159	42	156	10461
538.215	117810	20217	40	162	4136
538.315	114380	21672	44	161	8090
538.415	79529	24322	39	160	12737
538.515	71087	26128	45	162	12073
538.615	57509	21909	44	162	7311
538.715	107861	23565	42	159	10526
538.815	96585	21256	40	158	10919
538.914	63244	23848	31	156	8086
539.014	70208	21671	41	162	7799
539.114	76215	24152	44	160	9710
539.214	44245	24800	35	159	10165
539.314	215096	23430	49	159	11085
539.414	111490	25030	50	164	10111
539.514	76338	25040	40	160	11913
539.614	80143	24706	39	164	12798
539.714	66792	24501	33	155	10615
539.814	68718	25491	40	162	14587
539.914	63689	24288	36	161	10991
540.014	68376	22622	30	157	9439
540.114	77803	25328	44	163	10420
540.214	64762	25225	44	156	9488
540.314	69760	22968	47	159	11028
540.414	54706	23144	39	160	11628
540.514	173359	26039	38	163	16465
540.614	54650	20186	36	159	5217
540.714	93563	25880	39	159	11992
540.814	121533	24688	47	160	9030
540.914	67010	21931	32	158	8461
541.014	127791	24760	44	160	12420
541.114	85706	21310	40	163	6510
541.214	81235	23562	38	153	12193
541.314	67851	24566	43	160	11830
541.414	77804	24979	39	160	10928
541.514	127802	25388	39	156	13034
541.614	121146	21280	35	161	5339
541.714	74455	23912	35	162	10878
541.814	53648	21967	27	161	9135
541.914	78554	22303	36	158	7293
542.014	97605	24398	43	162	10496
542.114	121398	21053	46	162	5513
542.214	81572	25149	43	160	11394
542.314	94995	23366	42	156	7986
542.414	136605	21219	53	156	5551
542.514	92820	22952	43	160	9336
542.614	49489	22618	38	156	10127
542.714	104994	25031	45	160	11872
542.814	64705	24220	38	159	14733
542.914	76078	24683	39	160	12142
543.013	71323	23893	38	161	9987
543.113	77878	21383	36	160	6559
543.213	90877	25605	41	159	14122
543.313	89820	23641	34	161	8217
543.413	80585	21788	35	155	8339
543.513	68576	24694	39	159	13551
543.613	75046	23953	31	157	12420
543.713	96627	23078	41	158	7774
543.813	178754	24292	41	159	11338
543.913	55881	24855	36	157	10348
544.013	75163	21936	44	153	10106
544.113	78409	24914	42	160	11099
544.213	101961	24343	41	158	14475
544.313	80483	20239	28	158	4823
544.413	81410	20323	37	158	5454
544.513	75348	23763	40	156	11093
544.613	127387	21452	40	163	7872
544.713	94410	25794	34	161	13768
544.813	42690	23856	33	163	13027
544.913	174200	20536	45	161	6324
545.013	113090	23039	34	159	8771
545.113	58591	26800	42	159	17172
545.213	57153	24350	31	157	9130
545.313	101446	20886	41	153	4101
545.413	114781	20619	49	158	7676
545.513	108678	26215	42	160	14516
545.613	75043	25109	43	157	10343
545.713	52924	21224	32	163	8960
545.813	106722	24678	35	158	13730
545.913	130592	23223	42	161	10449
546.013	70092	24357	36	160	11179
546.113	93742	27008	49	159	16725
546.213	63296	22891	35	161	10706
546.313	93603	23058	41	162	11193
546.413	145780	23811	46	160	10693
546.513	80108	22973	30	160	10004
546.613	90434	27306	37	160	13814
546.713	85590	20707	37	164	5367
546.813	55903	24325	43	164	11273
546.913	75788	23240	40	159	9589
547.013	135992	24755	41	156	11899
547.112	82752	26102	39	158	14833
547.212	62867	25379	35	156	12421
547.312	65401	24956	44	159	13868
547.412	87171	23250	42	160	9945
547.512	158183	21498	45	160	5133
547.612	70387	24189	34	158	10711
547.712	73361	20811	47	160	6708
547.812	86453	20059	44	160	3616
547.912	98487	24805	42	162	11308
548.012	72870	23010	41	161	11447
548.112	150957	23716	50	161	11507
548.212	137969	22277	44	164	9854
548.312	108723	23797	41	160	10718
548.412	42491	24509	38	161	11883
548.512	117461	21562	34	152	8094
548.612	93004	25272	47	159	11934
548.712	92504	24276	42	156	10987
548.812	82127	27222	46	161	14062
548.912	50918	21561	30	161	9513
549.012	70706	22905	44	158	9623
549.112	66718	24787	38	160	13958
549.212	78245	23520	41	160	11015
549.312	49275	22525	42	161	9357
549.412	81175	23810	34	159	8739
549.512	72812	25659	38	162	13226
549.612	58471	21046	38	157	7554
549.712	73909	23379	37	156	10735
549.812	100902	23264	35	160	10741
549.912	129958	25787	44	161	12248
550.012	60893	26241	45	160	14582
550.112	75638	23280	42	161	8445
550.212	72550	24788	45	152	14548
550.312	81091	25925	40	161	10947
550.412	77476	23652	37	163	12222
550.512	93429	24746	38	159	11314
550.612	117594	19909	38	159	4119
550.712	59109	24812	33	160	13804
550.812	93394	21802	34	159	9488
550.912	90683	23680	47	158	13192
551.012	122233	26011	36	162	15177
551.112	78219	21968	36	157	9459
551.211	97751	21983	41	163	7510
551.311	95909	21074	39	155	6630
551.411	59329	26230	42	158	14405
551.511	58930	21904	36	157	10321
551.611	82329	24536	38	159	13594
551.711	102314	20296	35	159	4993
551.811	96034	25703	46	158	15324
551.911	72746	22382	48	162	9609
552.011	78373	21987	32	156	8249
552.111	166742	23762	39	158	11039
552.211	103540	25207	50	154	11703
552.311	100627	23207	39	159	13389
552.411	80306	22936	38	161	9122
552.511	92738	23040	37	162	8770
552.611	139152	21864	51	158	8835
552.711	76406	26264	39	156	15634
552.811	143228	20785	41	156	5467
552.911	102711	23553	33	160	11194
553.011	146363	27540	55	164	15722
553.111	104276	23387	37	159	8133
553.211	76501	21318	40	159	6790
553.311	118681	22891	42	160	7686
553.411	56401	24338	41	162	11506
553.511	66030	24459	41	165	12392
553.611	116251	21964	42	157	10186
553.711	88685	25927	39	158	14153
553.811	98648	24162	38	161	13110
553.911	59788	22299	36	160	10417
554.011	100621	24246	39	159	11026
554.111	166725	22174	41	161	8610
554.211	114083	21767	35	158	7687
554.311	112103	23853	37	162	9938
554.411	150740	20799	42	158	5775
554.511	105396	21301	33	158	6430
554.611	83436	25754	37	163	11733
554.711	130783	21142	42	157	5116
554.811	68776	26582	41	153	16801
554.911	90355	23567	36	159	10833
555.011	61574	24335	46	162	11797
555.111	67006	23061	40	157	9361
555.211	62034	22995	35	161	9866
555.31	122668	24735	37	160	10110
555.41	76157	26264	41	161	12210
555.51	163820	22345	47	162	9539
555.61	111019	25491	48	161	12839
555.71	142245	22554	40	161	8062
555.81	97120	23664	49	160	11608
555.91	83394	23548	51	158	11715
556.01	105269	22177	35	161	7438
556.11	96703	22188	38	161	9045
556.21	103677	26376	42	161	14015
556.31	66152	27187	43	159	15976
556.41	57149	24179	34	152	8219
556.51	122427	26010	39	162	11040
556.61	69341	24804	49	159	13790
556.71	126018	20400	34	160	5677
556.81	112285	24044	35	158	10975
556.91	78044	23400	36	164	9063
557.01	117352	20251	47	159	4209
557.11	126355	21397	50	159	7309
557.21	138638	24966	42	154	11798
557.31	51018	24285	32	159	12312
557.41	70129	23047	41	158	7546
557.51	45541	25344	39	151	14110
557.61	95368	22729	38	161	8022
557.71	102301	25710	47	161	10115
557.81	102564	23842	47	160	13114
557.91	193625	23241	41	157	10569
558.01	76862	21135	33	159	7508
558.11	95955	24798	47	160	11730
558.21	92741	21462	40	162	5386
558.31	68059	25087	44	159	14604
558.41	74503	22605	40	162	9952
558.51	110222	23655	34	160	9550
558.61	61661	24557	44	158	12368
558.71	162584	22233	45	162	6697
558.81	86919	21222	35	159	8507
558.91	131539	23782	40	159	12150
